Customer Name,Category,Sales,Profit
Liz Thompson,Office Supplies,18.48,6.006
Tim Brockman,Office Supplies,9.84,2.8536
Angele Hood,Furniture,239.24,23.924
Saphhira Shifley,Furniture,21.12,6.5472
Tamara Dahlen,Office Supplies,54.9,15.372
Paul Prost,Furniture,15.24,5.1816
Patrick Gardner,Office Supplies,19.568,-52.8336
Patrick Gardner,Office Supplies,310.392,-512.1468
Anna Andreadi,Furniture,42.6,16.614
Anna Andreadi,Office Supplies,113.94,54.6912
Anna Andreadi,Office Supplies,129.92,5.1968
Anna Andreadi,Office Supplies,5.28,2.5344
Frank Atkinson,Technology,859.2,75.18
Frank Atkinson,Technology,506.28,177.198
Tracy Blumstein,Furniture,14.368,3.9512
Adam Hart,Furniture,314.352,-35.3646
Adam Hart,Office Supplies,27.888,10.1094
Cathy Prescott,Furniture,Cool White Energy Saver,238.152
Benjamin Farhat,Furniture,692.94,173.235
Christine Phan,Office Supplies,16.146,-12.9168
Christine Phan,Office Supplies,1345.485,-1031.5385
Lynn Smith,Office Supplies,173.488,54.215
Trudy Schmidt,Office Supplies,57.75,16.17
Trudy Schmidt,Office Supplies,272.4,76.272
Joni Sundaresam,Office Supplies,11.952,4.0338
Joni Sundaresam,Furniture,28,7.7
Joni Sundaresam,Office Supplies,12.201,-9.7608
Natalie Fritzler,Office Supplies,2.068,-3.4122
Natalie Fritzler,Office Supplies,83.84,30.392
Kristina Nunn,Office Supplies,11.36,5.3392
Kristina Nunn,Office Supplies,36.4,17.472
Guy Armstrong,Technology,27.968,6.992
Eugene Hildebrand,Office Supplies,142.04,38.3508
Eugene Hildebrand,Office Supplies,14.67,6.0147
Ralph Arnett,Technology,1199.96,224.9925
Ralph Arnett,Office Supplies,12.6,6.174
Ralph Arnett,Office Supplies,17.94,8.073
Ted Trevino,Office Supplies,23.904,7.7688
Amy Hunt,Office Supplies,"8\"\"L\"",0.2
Chuck Clark,Furniture,518.272,-97.176
Chuck Clark,Furniture,6.98,3.3504
Chuck Clark,Technology,343.2,38.61
Keith Dawkins,Office Supplies,17.544,5.9211
Barry Gonzalez,Office Supplies,152.688,-26.7204
Barry Gonzalez,Office Supplies,3.488,0.5668
Barry Gonzalez,Office Supplies,5.888,-1.3248
Fred Hopkins,Office Supplies,153.552,51.8238
Fred Hopkins,Office Supplies,"Sand\"",0.0
Patrick Gardner,Technology,468.9,206.316
Patrick Gardner,Technology,72.48,30.4416
Patrick Gardner,Office Supplies,10.95,3.285
Patrick Gardner,Furniture,191.82,61.3824
Nick Zandusky,Office Supplies,151.056,7.5528
Troy Blackwell,Furniture,25.16,-11.322
Jeremy Ellison,Office Supplies,6.216,-9.6348
Jeremy Ellison,Office Supplies,23.616,2.6568
Jeremy Ellison,Technology,24.032,-0.6008
Jeremy Ellison,Office Supplies,2.088,0.6786
Jeremy Ellison,Office Supplies,4.488,-6.732
Eric Hoffmann,Furniture,29.22,12.8568
Barbara Fisher,Office Supplies,6.48,3.1104
Pamela Coakley,Office Supplies,1.188,-0.99
Seth Vernon,Furniture,272.646,18.1764
Seth Vernon,Technology,212.8,95.76
Seth Vernon,Office Supplies,Canary,38.52
Seth Vernon,Technology,72.64,21.792
Seth Vernon,Office Supplies,45.4,12.712
Seth Vernon,Office Supplies,13.76,6.3296
Seth Vernon,Furniture,80.991,8.0991
Seth Vernon,Office Supplies,"Light Blue\"",0.2
Seth Vernon,Office Supplies,4.36,1.7876
Seth Vernon,Furniture,2888.127,609.7157
Seth Vernon,Technology,1299.66,350.9082
Seth Vernon,Furniture,2254.41,375.735
Seth Vernon,Technology,104.85,28.3095
Seth Vernon,Technology,59.97,20.3898
Dean percer,Furniture,314.532,-83.8752
Harold Ryan,Office Supplies,13.632,3.5784
William Brown,Office Supplies,19.432,-49.5516
William Brown,Technology,65.44,-8.18
Adam Shillingsburg,Office Supplies,6,2.1
Adam Shillingsburg,Office Supplies,1.908,-3.2436
Susan Pistek,Furniture,1474.802,-21.0686
Susan Pistek,Office Supplies,110.096,33.0288
Susan Pistek,Office Supplies,16.752,5.4444
Susan Pistek,Furniture,1537.074,0.0
Susan Pistek,Furniture,449.372,-12.8392
Stephanie Phelps,Office Supplies,41.904,14.1426
Corinna Mitchell,Technology,2279.96,592.7896
Corinna Mitchell,Office Supplies,14.94,6.8724
Justin Ritter,Technology,191.976,19.1976
Justin Ritter,Office Supplies,23.832,6.5538
Justin Ritter,Furniture,409.216,61.3824
Justin Ritter,Furniture,72.588,-128.2388
Christy Brittain,Office Supplies,61.568,4.6176
Shirley Daniels,Office Supplies,20.96,6.812
Saphhira Shifley,Technology,44.75,8.5025
Saphhira Shifley,Office Supplies,11.96,5.382
Saphhira Shifley,Office Supplies,3.912,1.2714
Erica Hackney,Furniture,327.996,54.666
Aaron Hawkins,Office Supplies,49.408,18.528
Evan Minnotte,Technology,53.25,20.7675
Evan Minnotte,Office Supplies,3.76,1.316
Thomas Brumley,Furniture,767.214,161.9674
Alan Barnes,Office Supplies,163.96,59.4355
Anthony O'Donnell,Furniture,161.28,12.096
Thomas Thornton,Office Supplies,192.8,55.912
Kristina Nunn,Technology,27.696,3.462
Kristina Nunn,Office Supplies,73.164,-186.5682
Frank Olsen,Office Supplies,32.064,11.2224
Guy Armstrong,Furniture,205.666,-12.098
Nathan Cano,Office Supplies,115.44,30.0144
Jamie Frazer,Office Supplies,274.8,134.652
Jamie Frazer,Office Supplies,195.64,3.9128
Jamie Frazer,Technology,257.98,74.8142
Jamie Frazer,Office Supplies,119.04,48.8064
Greg Tran,Office Supplies,20.07,9.2322
Khloe Miller,Office Supplies,11.76,3.1752
Patrick Jones,Office Supplies,11.76,3.1752
Patrick Jones,Office Supplies,40.736,14.7668
Anna Chung,Technology,201.584,12.599
Jason Gross,Furniture,340.704,-34.0704
Raymond Messe,Furniture,354.9,88.725
Eileen Kiefer,Furniture,1198.33,70.49
Rob Dowd,Office Supplies,87.92,0.8792
Cynthia Voltz,Furniture,51.968,10.3936
Cynthia Voltz,Office Supplies,51.336,5.7753
Cynthia Voltz,Office Supplies,332.704,33.2704
Cynthia Voltz,Furniture,42.408,9.5418
Alex Grayson,Office Supplies,81.54,38.3238
Alex Grayson,Technology,167.28,23.4192
Gary McGarr,Office Supplies,772.68,108.1752
Matt Connell,Technology,323.976,28.3479
Matt Connell,Office Supplies,11.808,3.9852
Matt Connell,Office Supplies,26.16,1.962
Matt Connell,Office Supplies,33.57,-25.737
Matt Connell,Furniture,4.992,1.3728
Matt Connell,Furniture,20.016,5.5044
Matt Connell,Technology,170.24,53.2
Erica Smith,Office Supplies,117.456,44.046
Rick Wilson,Office Supplies,22.96,11.2504
Michael Moore,Office Supplies,13.36,6.4128
Mark Haberlin,Office Supplies,34.248,11.5587
Mark Haberlin,Office Supplies,3.52,1.0208
Nick Zandusky,Office Supplies,26.7,12.549
Nick Zandusky,Technology,21.2,9.116
Nick Zandusky,Office Supplies,838.38,226.3626
Giulietta Baptist,Furniture,1690.04,422.51
Giulietta Baptist,Office Supplies,85.96,24.0688
Giulietta Baptist,Office Supplies,"100/Box\"",0.0
Giulietta Baptist,Office Supplies,23.92,11.7208
Giulietta Baptist,Office Supplies,63.96,6.396
Giulietta Baptist,Technology,629.95,176.386
Giulietta Baptist,Technology,113.73,32.9817
Giulietta Baptist,Office Supplies,14.6,6.862
Giulietta Baptist,Office Supplies,887.84,17.7568
Deborah Brumfield,Furniture,403.92,25.245
Jim Karlsson,Office Supplies,106.8,10.68
Maya Herman,Office Supplies,70.95,20.5755
Maya Herman,Office Supplies,34.944,11.7936
Maya Herman,Office Supplies,119.04,35.712
Anne McFarland,Technology,383.84,47.98
Jessica Myrick,Furniture,799.56,207.8856
Mitch Webber,Office Supplies,31.44,8.4888
Alex Grayson,Office Supplies,25.92,9.072
Alex Grayson,Office Supplies,6.33,-9.8115
Alex Grayson,Office Supplies,75.88,26.558
Charles McCrossin,Technology,329.988,-76.9972
Charles McCrossin,Office Supplies,71.376,-4.461
Russell Applegate,Office Supplies,63.77,28.6965
Russell Applegate,Technology,50.97,13.2522
Russell Applegate,Office Supplies,96.08,46.1184
Sarah Brown,Technology,1439.968,485.9892
Sarah Brown,Technology,43.56,-4.9005
Pete Kriz,Furniture,563.92,7.049
Susan Vittorini,Technology,235.152,-47.0304
Matthew Grinstein,Furniture,7.712,1.7352
Chuck Magee,Office Supplies,51.016,15.9425
Chuck Magee,Office Supplies,25.248,7.89
Chuck Magee,Furniture,56.686,-14.5764
Michelle Ellison,Office Supplies,51.168,-6.396
Yana Sorensen,Office Supplies,2793.528,942.8157
Yana Sorensen,Office Supplies,1000.02,290.0058
Yana Sorensen,Furniture,"Brown\"",0.0
Maria Bertelson,Office Supplies,18.24,9.12
Maria Bertelson,Office Supplies,76.12,22.0748
Alan Shonely,Office Supplies,7.64,3.7436
Mark Cousins,Furniture,68.16,27.9456
Mark Cousins,Office Supplies,62.24,29.2528
Patrick Gardner,Technology,29.97,0.2997
Joy Smith,Technology,125.7,35.196
Joy Smith,Technology,191.98,51.8346
Joy Smith,Office Supplies,20.86,1.4602
Joy Bell-,Office Supplies,56.7,26.082
Darren Koutras,Furniture,72.704,19.0848
Darren Koutras,Office Supplies,12.264,1.0731
Darren Koutras,Office Supplies,218.352,-54.588
Jeremy Farry,Furniture,66.294,-103.8606
Jeremy Farry,Furniture,291.168,-14.5584
Patrick O'Brill,Technology,88.776,7.7679
Bradley Talbott,Technology,110.376,-20.2356
Bradley Talbott,Technology,55.176,15.8631
Natalie Webber,Office Supplies,30.32,11.8248
Jennifer Ferguson,Furniture,177.568,8.8784
Jennifer Ferguson,Office Supplies,19.44,9.3312
Jennifer Ferguson,Office Supplies,71.28,34.2144
Jennifer Ferguson,Office Supplies,1471.96,459.9875
Jennifer Ferguson,Technology,79.96,-17.991
Alyssa Crouse,Office Supplies,57.576,21.591
Toby Braunhardt,Office Supplies,26.336,9.2176
Helen Abelman,Furniture,166.5,21.645
Helen Abelman,Office Supplies,360.38,93.6988
Logan Haushalter,Office Supplies,11.744,3.8168
Lori Olson,Furniture,247.44,101.4504
Dennis Pardue,Office Supplies,18.24,-14.592
Clay Rozendal,Office Supplies,25.35,7.605
Katrina Bavinger,Office Supplies,119.04,30.9504
Katrina Bavinger,Furniture,22.14,6.4206
Katrina Bavinger,Technology,13.98,6.0114
Maris LaWare,Office Supplies,43.41,19.9686
Maris LaWare,Furniture,6.24,2.6208
Maris LaWare,Office Supplies,465.16,120.9416
Maris LaWare,Office Supplies,7.98,3.99
Matt Collins,Office Supplies,2.394,-6.3441
Valerie Mitchum,Office Supplies,58.32,27.9936
Valerie Mitchum,Technology,200.97,50.2425
Victoria Wilson,Furniture,21.36,8.1168
Grace Kelly,Office Supplies,9.856,3.4496
Alyssa Tate,Office Supplies,3.444,-2.5256
Anthony Rawles,Office Supplies,384.592,-81.7258
John Huston,Office Supplies,22.92,11.2308
Ralph Arnett,Office Supplies,11.36,5.5664
Rose O'Brian,Office Supplies,14.592,4.9248
Lisa Ryan,Office Supplies,41.4,19.872
Michael Kennedy,Office Supplies,442.372,-729.9138
Yana Sorensen,Office Supplies,34.5,15.525
Jonathan Howell,Office Supplies,28.85,14.425
Annie Thurman,Office Supplies,3.488,1.1772
Annie Thurman,Office Supplies,143.856,48.5514
Robert Marley,Technology,311.98,93.594
Robert Marley,Office Supplies,22.45,10.327
Brenda Bowman,Technology,39.992,-7.9984
Brenda Bowman,Furniture,1159.056,43.4646
Brenda Bowman,Office Supplies,179.9,44.975
Alejandro Savely,Technology,116.312,23.2624
Dennis Kane,Furniture,12.42,4.4712
Dennis Kane,Technology,428.4,89.964
Dennis Kane,Furniture,24.75,10.89
Dennis Kane,Office Supplies,87.71,41.2237
Dennis Kane,Office Supplies,69.52,17.38
Dennis Kane,Technology,20.784,-4.6764
Dennis Kane,Office Supplies,12.816,4.1652
Jonathan Howell,Office Supplies,5.904,1.9926
Jamie Kunitz,Furniture,63.824,9.5736
Jamie Kunitz,Office Supplies,"Gray\"",0.2
Edward Hooks,Office Supplies,"100/Box\"",0.0
Edward Hooks,Furniture,563.24,56.324
Victoria Wilson,Furniture,661.176,-231.4116
Catherine Glotzbach,Technology,239.976,17.9982
Ed Braxton,Furniture,502.488,-87.9354
Ed Braxton,Office Supplies,"Blue\"",0.2
Nicole Fjeld,Furniture,915.136,102.9528
Nicole Fjeld,Furniture,327.76,91.7728
Max Engle,Furniture,701.96,168.4704
Annie Zypern,Technology,88.776,7.7679
Annie Zypern,Office Supplies,64.14,16.6764
Randy Ferguson,Office Supplies,33.552,12.582
Anthony Jacobs,Office Supplies,1737.18,503.7822
Anthony Jacobs,Office Supplies,704.25,84.51
Anthony Jacobs,Office Supplies,141.76,66.6272
Sylvia Foulston,Office Supplies,36.36,12.2715
Maria Zettner,Furniture,25.83,9.5571
Sarah Bern,Office Supplies,Black,3.0
Sarah Bern,Office Supplies,13.984,4.7196
Alan Hwang,Technology,195.96,19.596
Neil Knudson,Office Supplies,74.352,23.235
Arianne Irving,Office Supplies,6.68,3.2064
Tracy Poddar,Office Supplies,17.584,-4.1762
Tracy Poddar,Furniture,104.784,-14.4078
Tracy Poddar,Office Supplies,47.952,16.7832
Tracy Poddar,Furniture,650.352,-97.5528
Tracy Poddar,Office Supplies,629.184,228.0792
Tracy Poddar,Office Supplies,15.176,5.3116
Liz Willingham,Furniture,127.95,21.7515
Nat Gilpin,Office Supplies,579.51,81.1314
Nat Gilpin,Technology,14.99,7.3451
Nat Gilpin,Office Supplies,151.92,45.576
Nat Gilpin,Office Supplies,196.62,96.3438
Nat Gilpin,Office Supplies,144.12,69.1776
Nat Gilpin,Office Supplies,15.96,7.98
Edward Becker,Technology,39.96,3.4965
Edward Becker,Office Supplies,"200/Messages\"",0.0
Sung Pak,Office Supplies,10.368,3.6288
Sibella Parks,Office Supplies,7.752,2.8101
Ross Baird,Office Supplies,15.28,7.4872
Duane Benoit,Technology,65.97,31.0059
Nona Balk,Office Supplies,33.4,16.032
Nona Balk,Office Supplies,210.84,103.3116
Xylona Preis,Office Supplies,13.98,4.0542
Xylona Preis,Furniture,272.94,30.0234
Xylona Preis,Office Supplies,"Executive Red\"",0.0
Xylona Preis,Office Supplies,247.716,93.5816
Xylona Preis,Office Supplies,66.58,15.9792
Xylona Preis,Office Supplies,43.92,12.7368
Xylona Preis,Furniture,14.73,4.8609
Xylona Preis,Office Supplies,29.7,13.365
Mark Hamilton,Office Supplies,49.12,23.0864
Mark Hamilton,Office Supplies,18.28,6.398
Bruce Geld,Furniture,47.04,15.9936
Bruce Geld,Technology,339.96,42.495
Todd Sumrall,Technology,87.8,43.9
Todd Sumrall,Furniture,221.382,2.4598
Todd Sumrall,Technology,5199.96,1351.9896
Duane Benoit,Office Supplies,156.512,-35.2152
Eugene Moren,Technology,119.85,52.734
Eugene Moren,Office Supplies,"Black\"",0.0
Eugene Moren,Office Supplies,69.28,33.2544
Eugene Moren,Technology,587.97,170.5113
Rick Bensley,Office Supplies,24.55,12.0295
Patrick O'Brill,Office Supplies,"Black\"",0.2
Patrick O'Brill,Office Supplies,37.32,10.4496
Patrick O'Brill,Office Supplies,35.06,10.518
Arthur Gainer,Furniture,108.4,-105.69
Beth Fritzler,Technology,361.376,27.1032
Harry Greene,Office Supplies,2.412,-2.01
Brendan Sweed,Office Supplies,8.39,2.0975
Brendan Sweed,Technology,337.98,101.394
Joy Daniels,Office Supplies,83.92,-13.637
Chris Selesnick,Office Supplies,19.68,6.888
Chris Selesnick,Office Supplies,25.92,12.4416
Chris Selesnick,Office Supplies,6.48,3.1104
Chris Selesnick,Technology,86.352,8.6352
Frank Carlisle,Office Supplies,56.3,15.764
Sanjit Engle,Office Supplies,51.016,8.2901
Chloris Kastensmidt,Office Supplies,150.8,56.55
Chloris Kastensmidt,Technology,1039.992,103.9992
Chloris Kastensmidt,Office Supplies,51.84,24.8832
Darrin Sayre,Technology,41.22,11.1294
Darrin Sayre,Office Supplies,240.37,7.2111
Darrin Sayre,Technology,119.02,33.3256
Sue Ann Reed,Office Supplies,133.12,49.92
Tracy Poddar,Furniture,38.08,-29.512
Julie Kriz,Furniture,113.568,12.7764
Chuck Clark,Furniture,83.92,21.8192
Chuck Clark,Office Supplies,6.63,3.1161
Chuck Clark,Technology,371.97,66.9546
Laura Armstrong,Furniture,561.584,70.198
Laura Armstrong,Office Supplies,99.92,-1.249
Arthur Wiediger,Office Supplies,4.928,1.7248
Benjamin Patterson,Furniture,14.76,4.2804
Dennis Bolton,Technology,99.99,41.9958
Dennis Bolton,Office Supplies,286.15,71.5375
Pauline Chand,Office Supplies,49.792,-11.8256
Troy Blackwell,Furniture,299.975,-167.986
Troy Blackwell,Technology,158.376,-36.9544
Tim Brockman,Office Supplies,"Blue\"",0.8
Tim Brockman,Technology,47.984,14.3952
Tim Brockman,Technology,62.592,13.3008
Tim Brockman,Office Supplies,4.276,-6.6278
Mike Vittorini,Office Supplies,10.56,4.752
Mike Vittorini,Office Supplies,229.94,6.8982
Damala Kotsonis,Office Supplies,311.15,146.2405
Damala Kotsonis,Office Supplies,12.96,6.3504
Pete Kriz,Office Supplies,14.62,6.7252
Pete Kriz,Office Supplies,5.76,2.8224
Pete Kriz,Office Supplies,21.48,10.5252
Pete Kriz,Furniture,Cool White Energy Saver,396.92
Pete Kriz,Office Supplies,17.15,4.6305
Pete Kriz,Office Supplies,23.12,7.803
Adrian Hane,Office Supplies,5.248,0.5904
Gary Mitchum,Technology,824.95,247.485
Gary Mitchum,Office Supplies,24.64,11.8272
Gary Mitchum,Office Supplies,227.88,68.364
Bruce Degenhardt,Furniture,241.96,33.8744
Bruce Degenhardt,Office Supplies,3.89,1.8672
Bruce Degenhardt,Furniture,8.01,3.0438
Raymond Messe,Technology,177.48,19.9665
Bart Watters,Furniture,569.568,7.1196
Bart Watters,Office Supplies,149.73,43.4217
Greg Tran,Furniture,899.43,-12.849
Greg Tran,Office Supplies,46.2,5.775
Greg Tran,Office Supplies,47.952,16.1838
Greg Tran,Technology,7.992,0.6993
Greg Tran,Office Supplies,76.864,26.9024
Adrian Hane,Office Supplies,102.93,48.3771
Adrian Hane,Technology,98.16,9.816
Daniel Raglin,Office Supplies,11.52,-7.68
Dionis Lloyd,Office Supplies,83.88,29.358
Brian DeCherney,Technology,108.576,-25.3344
Brian DeCherney,Office Supplies,5.984,-1.3464
Helen Wasserman,Office Supplies,21.96,6.1488
Helen Wasserman,Furniture,368.97,81.1734
Helen Wasserman,Office Supplies,12.39,3.4692
Helen Wasserman,Office Supplies,332.94,9.9882
Jack O'Briant,Technology,111.93,34.6983
Robert Dilbeck,Furniture,454.272,-73.8192
Doug O'Connell,Office Supplies,19.44,9.3312
Christopher Conant,Technology,8399.976,1119.9968
Christopher Conant,Office Supplies,6.294,-4.196
Christopher Conant,Office Supplies,10.368,3.6288
Christopher Conant,Technology,122.382,-24.4764
Shahid Hopkins,Office Supplies,25.984,-1.624
Shahid Hopkins,Furniture,945.036,-299.2614
Shahid Hopkins,Office Supplies,14.301,-10.4874
Shahid Hopkins,Furniture,410.352,-51.294
Fred Chung,Office Supplies,"300/Messages\"",0.2
Fred Chung,Technology,180.96,13.572
James Galang,Furniture,35,14.7
James Galang,Office Supplies,477.15,28.629
James Galang,Technology,302.376,22.6782
Lena Creighton,Furniture,974.988,-97.4988
Chris Cortes,Furniture,589.41,-6.549
Bart Watters,Office Supplies,34.7,12.492
Bart Watters,Office Supplies,99.87,23.9688
Bart Watters,Office Supplies,37.94,18.2112
Bart Watters,Office Supplies,24.9,11.454
Bart Watters,Furniture,82.26,33.7266
Jennifer Jackson,Office Supplies,7.104,2.4864
Tonja Turnell,Furniture,103.5,-77.625
Tonja Turnell,Office Supplies,2.464,0.8624
Tonja Turnell,Office Supplies,8.72,0.654
Erica Hackney,Office Supplies,10.76,5.1648
Erica Hackney,Office Supplies,"Ream\"",0.0
Erica Hackney,Office Supplies,6.7,2.211
Patrick Ryan,Technology,158.376,13.8579
Brian Thompson,Office Supplies,3.44,0.559
Erin Creighton,Office Supplies,56.56,15.2712
Erin Creighton,Furniture,36.96,11.4576
Stephanie Phelps,Technology,135.99,36.7173
Stephanie Phelps,Office Supplies,15.96,7.0224
Anthony Jacobs,Office Supplies,3.76,1.0904
Anthony Jacobs,Office Supplies,14.7,6.615
Anthony Jacobs,Office Supplies,37.2,9.3
Anthony Jacobs,Technology,89.97,18.8937
Anthony Jacobs,Furniture,261.96,23.5764
Anthony Jacobs,Office Supplies,74,37.0
Ann Steele,Furniture,13.28,6.3744
Allen Armold,Office Supplies,84.96,6.372
Eric Hoffmann,Technology,68.46,25.3302
Deborah Brumfield,Office Supplies,2079.4,582.232
Deborah Brumfield,Technology,629.95,176.386
Deborah Brumfield,Furniture,72.42,23.8986
Chad Cunningham,Technology,131.98,35.6346
Chad Cunningham,Technology,114.52,11.452
Valerie Takahito,Office Supplies,100.24,33.831
Dave Brooks,Office Supplies,871.8,87.18
Brendan Sweed,Furniture,61.96,-53.2856
Nick Radford,Office Supplies,4.554,-3.4914
Nick Radford,Office Supplies,5.2,0.585
Nick Radford,Technology,205.992,-2.5749
Nick Radford,Office Supplies,15.552,5.4432
Nick Radford,Technology,503.96,50.396
Nick Radford,Office Supplies,24.472,1.8354
Nick Radford,Furniture,241.568,0.0
Nick Radford,Technology,110.4,-4.14
Katherine Nockton,Furniture,384.768,-115.4304
Katherine Nockton,Technology,78.66,36.1836
Katherine Nockton,Office Supplies,45.36,22.2264
Julia West,Office Supplies,962.08,156.338
Julia West,Office Supplies,12.843,-9.8463
Julia West,Office Supplies,295.456,96.0232
Jessica Myrick,Office Supplies,32.4,15.552
Monica Federle,Furniture,103.936,16.8896
Frank Atkinson,Furniture,289.568,10.8588
Frank Atkinson,Office Supplies,39.72,4.4685
Frank Atkinson,Technology,244.768,24.4768
Keith Herrera,Technology,24,-2.7
Keith Herrera,Office Supplies,15.552,5.4432
Keith Herrera,Technology,26.176,-3.272
Shirley Schmidt,Furniture,20.94,6.0726
Shirley Schmidt,Office Supplies,135.09,62.1414
Shirley Schmidt,Technology,279.86,64.3678
Shirley Schmidt,Office Supplies,90.06,41.4276
Liz Carlisle,Technology,539.964,-107.9928
Liz Carlisle,Technology,50.232,-10.0464
Liz Carlisle,Office Supplies,19.242,-13.4694
Victoria Wilson,Office Supplies,1247.64,349.3392
Lela Donovan,Office Supplies,5.304,0.4641
Sibella Parks,Office Supplies,19.136,5.98
Sibella Parks,Furniture,332.832,-24.9624
David Kendrick,Office Supplies,279.9,137.151
David Kendrick,Office Supplies,50.352,17.6232
